province,country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Active_rate,Death_rate,reacovery_rate,new_cases
Hunan,China,27.6104,111.7088,17-03-2020,1018,4,1014,0,Western Pacific,0,0.392927308,99.60707269,-66781
Inner Mongolia,China,44.0935,113.9448,17-03-2020,75,1,73,1,Western Pacific,1.333333333,1.333333333,97.33333333,-943
Jiangsu,China,32.9711,119.455,17-03-2020,631,0,631,0,Western Pacific,0,0,100,556
Jiangxi,China,27.614,115.7221,17-03-2020,935,1,934,0,Western Pacific,0,0.106951872,99.89304813,304
Jilin,China,43.6661,126.1923,17-03-2020,93,1,92,0,Western Pacific,0,1.075268817,98.92473118,-842
Liaoning,China,41.2956,122.6085,17-03-2020,125,1,120,4,Western Pacific,3.2,0.8,96,32
Macau,China,22.1667,113.55,17-03-2020,12,0,10,2,Western Pacific,16.66666667,0,83.33333333,-113
Ningxia,China,37.2692,106.1655,17-03-2020,75,0,75,0,Western Pacific,0,0,100,63
Qinghai,China,35.7452,95.9956,17-03-2020,18,0,18,0,Western Pacific,0,0,100,-57
Shaanxi,China,35.1917,108.8701,17-03-2020,246,3,236,7,Western Pacific,2.845528455,1.219512195,95.93495935,228
Shandong,China,36.3427,118.1498,17-03-2020,761,7,746,8,Western Pacific,1.051248357,0.919842313,98.02890933,515
Shanghai,China,31.202,121.4491,17-03-2020,358,3,325,30,Western Pacific,8.379888268,0.837988827,90.78212291,-403
Shanxi,China,37.5777,112.2922,17-03-2020,133,0,133,0,Western Pacific,0,0,100,-225
Sichuan,China,30.6171,102.7103,17-03-2020,540,3,520,17,Western Pacific,3.148148148,0.555555556,96.2962963,407
Tianjin,China,39.3054,117.323,17-03-2020,136,3,133,0,Western Pacific,0,2.205882353,97.79411765,-404
Tibet,China,31.6927,88.0924,17-03-2020,1,0,1,0,Western Pacific,0,0,100,-135
Xinjiang,China,41.1129,85.2401,17-03-2020,76,3,73,0,Western Pacific,0,3.947368421,96.05263158,75
Yunnan,China,24.974,101.487,17-03-2020,176,2,172,2,Western Pacific,1.136363636,1.136363636,97.72727273,100
Zhejiang,China,29.1832,120.0934,17-03-2020,1232,1,1216,15,Western Pacific,1.217532468,0.081168831,98.7012987,1056
Unknown,Colombia,4.5709,-74.2973,17-03-2020,75,0,1,74,Americas,98.66666667,0,1.333333333,18
Unknown,Congo (Brazzaville),-0.228,15.8277,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Congo (Kinshasa),-4.0383,21.7587,17-03-2020,3,0,0,3,Africa,100,0,0,1
Unknown,Costa Rica,9.7489,-83.7534,17-03-2020,41,0,0,41,Americas,100,0,0,6
Unknown,Cote d'Ivoire,7.54,-5.5471,17-03-2020,5,0,1,4,Africa,80,0,20,4
Unknown,Croatia,45.1,15.2,17-03-2020,65,0,4,61,Europe,93.84615385,0,6.153846154,8
Unknown,Cuba,21.521757,-77.781167,17-03-2020,5,0,0,5,Americas,100,0,0,1
Unknown,Cyprus,35.1264,33.4299,17-03-2020,46,0,0,46,Europe,100,0,0,13
Unknown,Czechia,49.8175,15.473,17-03-2020,396,0,3,393,Europe,99.24242424,0,0.757575758,98
Faroe Islands,Denmark,61.8926,-6.9118,17-03-2020,47,0,0,47,Europe,100,0,0,-867
Greenland,Greenland,71.7069,-42.6043,17-03-2020,1,0,0,1,Europe,100,0,0,0
Unknown,Denmark,56.2639,9.5018,17-03-2020,977,4,1,972,Europe,99.48822927,0.409416581,0.102354145,930
Unknown,Djibouti,11.8251,42.5903,17-03-2020,0,0,0,0,Eastern Mediterranean,,,,0
Unknown,Dominican Republic,18.7357,-70.1627,17-03-2020,21,1,0,20,Americas,95.23809524,4.761904762,0,10
Unknown,Ecuador,-1.8312,-78.1834,17-03-2020,58,2,0,56,Americas,96.55172414,3.448275862,0,21
Unknown,Egypt,26.820553,30.802498,17-03-2020,196,4,32,160,Eastern Mediterranean,81.63265306,2.040816327,16.32653061,46
Unknown,El Salvador,13.7942,-88.8965,17-03-2020,0,0,0,0,Americas,,,,0
Unknown,Equatorial Guinea,1.6508,10.2679,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Eritrea,15.1794,39.7823,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Estonia,58.5953,25.0136,17-03-2020,225,0,1,224,Europe,99.55555556,0,0.444444444,20
Unknown,Eswatini,-26.5225,31.4659,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Ethiopia,9.145,40.4897,17-03-2020,5,0,0,5,Africa,100,0,0,0
Unknown,Fiji,-17.7134,178.065,17-03-2020,0,0,0,0,Western Pacific,,,,0
Unknown,Finland,61.92411,25.748151,17-03-2020,321,0,10,311,Europe,96.8847352,0,3.115264798,44
French Guiana,France,3.9339,-53.1258,17-03-2020,11,0,0,11,Europe,100,0,0,11
French Polynesia,France,-17.6797,149.4068,17-03-2020,3,0,0,3,Europe,100,0,0,-8
Guadeloupe,France,16.265,-61.551,17-03-2020,18,0,0,18,Europe,100,0,0,15
Mayotte,France,-12.8275,45.166244,17-03-2020,1,0,0,1,Europe,100,0,0,-17
New Caledonia,France,-20.904305,165.618042,17-03-2020,0,0,0,0,Europe,,,,-1
Reunion,France,-21.1151,55.5364,17-03-2020,9,0,0,9,Europe,100,0,0,9
Saint Barthelemy,France,17.9,-62.8333,17-03-2020,3,0,0,3,Europe,100,0,0,-6
St Martin,France,18.0708,-63.0501,17-03-2020,2,0,0,2,Europe,100,0,0,-1
Martinique,France,14.6415,-61.0242,17-03-2020,16,1,0,15,Europe,93.75,6.25,0,14
Unknown,France,46.2276,2.2137,17-03-2020,7652,148,12,7492,Europe,97.90904339,1.934134867,0.156821746,7636
Unknown,Gabon,-0.8037,11.6094,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Gambia,13.4432,-15.3101,17-03-2020,1,0,0,1,Africa,100,0,0,1
Unknown,Georgia,42.3154,43.3569,17-03-2020,34,0,1,33,Europe,97.05882353,0,2.941176471,1
Unknown,Germany,51.165691,10.451526,17-03-2020,9257,24,67,9166,Europe,99.01696014,0.25926326,0.723776601,1985
Unknown,Ghana,7.9465,-1.0232,17-03-2020,7,0,0,7,Africa,100,0,0,1
Unknown,Greece,39.0742,21.8243,17-03-2020,387,5,8,374,Europe,96.64082687,1.291989664,2.067183463,56
Unknown,Guatemala,15.7835,-90.2308,17-03-2020,6,1,0,5,Americas,83.33333333,16.66666667,0,4
Unknown,Guinea,9.9456,-9.6966,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Guyana,4.860416,-58.93018,17-03-2020,7,1,0,6,Americas,85.71428571,14.28571429,0,3
Unknown,Haiti,18.9712,-72.2852,17-03-2020,0,0,0,0,Americas,,,,0
Unknown,Holy See,41.9029,12.4534,17-03-2020,1,0,0,1,Europe,100,0,0,0
Unknown,Honduras,15.2,-86.2419,17-03-2020,8,0,0,8,Americas,100,0,0,2
Unknown,Hungary,47.1625,19.5033,17-03-2020,50,1,2,47,Europe,94,2,4,11
Unknown,Iceland,64.9631,-19.0208,17-03-2020,220,1,0,219,Europe,99.54545455,0.454545455,0,40
Unknown,India,20.593684,78.96288,17-03-2020,142,3,14,125,South-East Asia,88.02816901,2.112676056,9.85915493,23
Unknown,Indonesia,-0.7893,113.9213,17-03-2020,172,5,8,159,South-East Asia,92.44186047,2.906976744,4.651162791,38
Unknown,Iran,32.427908,53.688046,17-03-2020,16169,988,5389,9792,Eastern Mediterranean,60.5603315,6.110458284,33.32921022,1178
Unknown,Iraq,33.223191,43.679291,17-03-2020,154,11,32,111,Eastern Mediterranean,72.07792208,7.142857143,20.77922078,30
Unknown,Ireland,53.1424,-7.6921,17-03-2020,223,2,5,216,Europe,96.86098655,0.896860987,2.242152466,54
Unknown,Israel,31.046051,34.851612,17-03-2020,250,0,11,239,Europe,95.6,0,4.4,32
Unknown,Italy,41.87194,12.56738,17-03-2020,31506,2503,2941,26062,Europe,82.7207516,7.944518504,9.334729893,3526
Unknown,Jamaica,18.1096,-77.2975,17-03-2020,12,0,2,10,Americas,83.33333333,0,16.66666667,2
Unknown,Japan,36.204824,138.252924,17-03-2020,893,30,144,719,Western Pacific,80.51511758,3.359462486,16.12541993,50
Unknown,Jordan,31.24,36.51,17-03-2020,34,0,1,33,Eastern Mediterranean,97.05882353,0,2.941176471,17
Unknown,Kazakhstan,48.0196,66.9237,17-03-2020,33,0,0,33,Europe,100,0,0,23
Unknown,Kenya,-0.0236,37.9062,17-03-2020,3,0,0,3,Africa,100,0,0,0
Unknown,South Korea,35.907757,127.766922,17-03-2020,8320,81,1407,6832,Western Pacific,82.11538462,0.973557692,16.91105769,84
Unknown,Kuwait,29.31166,47.481766,17-03-2020,130,0,9,121,Eastern Mediterranean,93.07692308,0,6.923076923,7
Unknown,Kyrgyzstan,41.20438,74.766098,17-03-2020,0,0,0,0,Europe,,,,0
Unknown,Latvia,56.8796,24.6032,17-03-2020,49,0,1,48,Europe,97.95918367,0,2.040816327,15
Unknown,Lebanon,33.8547,35.8623,17-03-2020,120,3,3,114,Eastern Mediterranean,95,2.5,2.5,10
Unknown,Liberia,6.428055,-9.429499,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Liechtenstein,47.14,9.55,17-03-2020,7,0,1,6,Europe,85.71428571,0,14.28571429,3
Unknown,Lithuania,55.1694,23.8813,17-03-2020,25,0,1,24,Europe,96,0,4,8
Unknown,Luxembourg,49.8153,6.1296,17-03-2020,140,1,0,139,Europe,99.28571429,0.714285714,0,63
Unknown,Madagascar,-18.766947,46.869107,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Malaysia,4.210484,101.975766,17-03-2020,673,2,49,622,Western Pacific,92.42199108,0.29717682,7.280832095,107
Unknown,Maldives,3.2028,73.2207,17-03-2020,13,0,0,13,South-East Asia,100,0,0,0
Unknown,Malta,35.9375,14.3754,17-03-2020,38,0,2,36,Europe,94.73684211,0,5.263157895,8
Unknown,Mauritania,21.0079,-10.9408,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Mauritius,-20.348404,57.552152,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Mexico,23.6345,-102.5528,17-03-2020,93,0,4,89,Americas,95.69892473,0,4.301075269,11
Unknown,Moldova,47.4116,28.3699,17-03-2020,30,0,1,29,Europe,96.66666667,0,3.333333333,7
Unknown,Monaco,43.7333,7.4167,17-03-2020,7,0,0,7,Europe,100,0,0,0
Unknown,Mongolia,46.8625,103.8467,17-03-2020,5,0,0,5,Western Pacific,100,0,0,4
Unknown,Montenegro,42.708678,19.37439,17-03-2020,2,0,0,2,Europe,100,0,0,2
Unknown,Morocco,31.7917,-7.0926,17-03-2020,38,2,1,35,Eastern Mediterranean,92.10526316,5.263157895,2.631578947,9
Unknown,Namibia,-22.9576,18.4904,17-03-2020,2,0,0,2,Africa,100,0,0,0
Unknown,Nepal,28.1667,84.25,17-03-2020,1,0,1,0,South-East Asia,0,0,100,0
Aruba,Netherlands,12.5211,-69.9683,17-03-2020,3,0,0,3,Europe,100,0,0,-1410
Curacao,Netherlands,12.1696,-68.99,17-03-2020,3,0,0,3,Europe,100,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,17-03-2020,0,0,0,0,Europe,,,,-3
Unknown,Netherlands,52.1326,5.2913,17-03-2020,1705,43,0,1662,Europe,97.47800587,2.521994135,0,1705
Unknown,New Zealand,-40.9006,174.886,17-03-2020,12,0,0,12,Western Pacific,100,0,0,4
Unknown,Nicaragua,12.865416,-85.207229,17-03-2020,0,0,0,0,Americas,,,,0
Unknown,Niger,17.607789,8.081666,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Nigeria,9.082,8.6753,17-03-2020,3,0,0,3,Africa,100,0,0,1
Unknown,North Macedonia,41.6086,21.7453,17-03-2020,26,0,1,25,Europe,96.15384615,0,3.846153846,8
Unknown,Norway,60.472,8.4689,17-03-2020,1463,3,1,1459,Europe,99.7265892,0.2050581,0.0683527,130
Unknown,Oman,21.512583,55.923255,17-03-2020,24,0,9,15,Eastern Mediterranean,62.5,0,37.5,2
Unknown,Pakistan,30.3753,69.3451,17-03-2020,299,0,2,297,Eastern Mediterranean,99.33110368,0,0.668896321,63
Unknown,Panama,8.538,-80.7821,17-03-2020,69,1,0,68,Americas,98.55072464,1.449275362,0,14
Unknown,Papua New Guinea,-6.314993,143.95555,17-03-2020,0,0,0,0,Western Pacific,,,,0
Unknown,Paraguay,-23.4425,-58.4438,17-03-2020,9,0,0,9,Americas,100,0,0,1
Unknown,Peru,-9.19,-75.0152,17-03-2020,117,0,1,116,Americas,99.14529915,0,0.854700855,31
Unknown,Philippines,12.879721,121.774017,17-03-2020,187,12,5,170,Western Pacific,90.90909091,6.417112299,2.673796791,45
Unknown,Poland,51.9194,19.1451,17-03-2020,238,5,13,220,Europe,92.43697479,2.100840336,5.462184874,61
Unknown,Portugal,39.3999,-8.2245,17-03-2020,448,1,3,444,Europe,99.10714286,0.223214286,0.669642857,117
Unknown,Qatar,25.3548,51.1839,17-03-2020,439,0,4,435,Eastern Mediterranean,99.08883827,0,0.911161731,0
Unknown,Romania,45.9432,24.9668,17-03-2020,184,0,16,168,Europe,91.30434783,0,8.695652174,26
Unknown,Russia,61.52401,105.318756,17-03-2020,114,0,8,106,Europe,92.98245614,0,7.01754386,24
Unknown,Rwanda,-1.9403,29.8739,17-03-2020,7,0,0,7,Africa,100,0,0,2
Unknown,Saint Lucia,13.9094,-60.9789,17-03-2020,2,0,0,2,Americas,100,0,0,0
Unknown,Saint Vincent and the Grenadines,12.9843,-61.2872,17-03-2020,1,0,0,1,Americas,100,0,0,0
Unknown,San Marino,43.9424,12.4578,17-03-2020,109,7,4,98,Europe,89.90825688,6.422018349,3.669724771,0
Unknown,Saudi Arabia,23.885942,45.079162,17-03-2020,171,0,6,165,Eastern Mediterranean,96.49122807,0,3.50877193,53
Unknown,Senegal,14.4974,-14.4524,17-03-2020,26,0,2,24,Africa,92.30769231,0,7.692307692,2
Unknown,Serbia,44.0165,21.0059,17-03-2020,65,0,1,64,Europe,98.46153846,0,1.538461538,10
Unknown,Seychelles,-4.6796,55.492,17-03-2020,4,0,0,4,Africa,100,0,0,1
Unknown,Singapore,1.2833,103.8333,17-03-2020,266,0,114,152,Western Pacific,57.14285714,0,42.85714286,23
Unknown,Slovakia,48.669,19.699,17-03-2020,72,0,0,72,Europe,100,0,0,9
Unknown,Slovenia,46.1512,14.9955,17-03-2020,275,1,0,274,Europe,99.63636364,0.363636364,0,22
Unknown,Somalia,5.152149,46.199616,17-03-2020,1,0,0,1,Eastern Mediterranean,100,0,0,0
Unknown,South Africa,-30.5595,22.9375,17-03-2020,62,0,0,62,Africa,100,0,0,0
Unknown,Spain,40.463667,-3.74922,17-03-2020,11748,533,1028,10187,Europe,86.71263194,4.536942458,8.750425604,1806
Unknown,Sri Lanka,7.873054,80.771797,17-03-2020,44,0,1,43,South-East Asia,97.72727273,0,2.272727273,16
Unknown,Sudan,12.8628,30.2176,17-03-2020,1,1,0,0,Eastern Mediterranean,0,100,0,0
Unknown,Suriname,3.9193,-56.0278,17-03-2020,1,0,0,1,Americas,100,0,0,0
Unknown,Sweden,60.128161,18.643501,17-03-2020,1190,7,0,1183,Europe,99.41176471,0.588235294,0,87
Unknown,Switzerland,46.8182,8.2275,17-03-2020,2700,27,4,2669,Europe,98.85185185,1,0.148148148,500
Unknown,Taiwan*,23.7,121,17-03-2020,77,1,22,54,Western Pacific,70.12987013,1.298701299,28.57142857,10
Unknown,Tanzania,-6.369028,34.888822,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Thailand,15.870032,100.992541,17-03-2020,177,1,41,135,South-East Asia,76.27118644,0.564971751,23.16384181,30
Unknown,Togo,8.6195,0.8248,17-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Trinidad and Tobago,10.6918,-61.2225,17-03-2020,5,0,0,5,Americas,100,0,0,1
Unknown,Tunisia,33.886917,9.537499,17-03-2020,24,0,0,24,Eastern Mediterranean,100,0,0,4
Unknown,Turkey,38.9637,35.2433,17-03-2020,47,1,0,46,Europe,97.87234043,2.127659574,0,29
Unknown,Uganda,1.373333,32.290275,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Ukraine,48.3794,31.1656,17-03-2020,14,2,0,12,Europe,85.71428571,14.28571429,0,7
Unknown,United Arab Emirates,23.424076,53.847818,17-03-2020,98,0,23,75,Eastern Mediterranean,76.53061224,0,23.46938776,0
Bermuda,United Kingdom,32.3078,-64.7505,17-03-2020,0,0,0,0,Europe,,,,0
Cayman Islands,United Kingdom,19.3133,-81.2546,17-03-2020,1,1,0,0,Europe,0,100,0,1
Channel Islands,United Kingdom,49.3723,-2.3644,17-03-2020,6,0,0,6,Europe,100,0,0,5
Gibraltar,United Kingdom,36.1408,-5.3536,17-03-2020,3,0,1,2,Europe,66.66666667,0,33.33333333,-3
Isle of Man,United Kingdom,54.2361,-4.5481,17-03-2020,0,0,0,0,Europe,,,,-3
Montserrat,United Kingdom,16.742498,-62.187366,17-03-2020,0,0,0,0,Europe,,,,0
Unknown,United Kingdom,55.3781,-3.436,17-03-2020,4452,81,52,4319,Europe,97.01257862,1.819407008,1.168014376,4452
Unknown,Uruguay,-32.5228,-55.7658,17-03-2020,50,0,0,50,Americas,100,0,0,21
Unknown,US,40,-100,17-03-2020,6141,131,17,5993,Americas,97.58996906,2.133203061,0.276827878,1781
Unknown,Uzbekistan,41.377491,64.585262,17-03-2020,10,0,0,10,Europe,100,0,0,4
Unknown,Venezuela,6.4238,-66.5897,17-03-2020,33,0,0,33,Americas,100,0,0,16
Unknown,Vietnam,14.058324,108.277199,17-03-2020,66,0,16,50,Western Pacific,75.75757576,0,24.24242424,5
Unknown,Zambia,-13.133897,27.849332,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Zimbabwe,-19.015438,29.154857,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Dominica,15.415,-61.371,17-03-2020,0,0,0,0,Americas,,,,0
Unknown,Grenada,12.1165,-61.679,17-03-2020,0,0,0,0,Americas,,,,0
Unknown,Mozambique,-18.665695,35.529562,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Syria,34.802075,38.996815,17-03-2020,0,0,0,0,Eastern Mediterranean,,,,0
Unknown,Timor-Leste,-8.874217,125.727539,17-03-2020,0,0,0,0,South-East Asia,,,,0
Unknown,Belize,17.1899,-88.4976,17-03-2020,0,0,0,0,Americas,,,,0
Unknown,Laos,19.85627,102.495496,17-03-2020,0,0,0,0,Western Pacific,,,,0
Unknown,Libya,26.3351,17.228331,17-03-2020,0,0,0,0,Eastern Mediterranean,,,,0
Unknown,West Bank and Gaza,31.9522,35.2332,17-03-2020,39,0,0,39,Eastern Mediterranean,100,0,0,1
Unknown,Guinea-Bissau,11.8037,-15.1804,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Mali,17.570692,-3.996166,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Saint Kitts and Nevis,17.357822,-62.782998,17-03-2020,0,0,0,0,Americas,,,,0
Northwest Territories,Canada,64.8255,-124.8457,17-03-2020,0,0,0,0,Americas,,,,-7
Yukon,Canada,64.2823,-135,17-03-2020,0,0,0,0,Americas,,,,0
Unknown,Kosovo,42.602636,20.902977,17-03-2020,0,0,0,0,Europe,,,,0
Unknown,Burma,21.9162,95.956,17-03-2020,0,0,0,0,South-East Asia,,,,0
Anguilla,United Kingdom,18.2206,-63.0686,17-03-2020,0,0,0,0,Europe,,,,-4452
British Virgin Islands,United Kingdom,18.4207,-64.64,17-03-2020,0,0,0,0,Europe,,,,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,17-03-2020,0,0,0,0,Europe,,,,0
Unknown,Botswana,-22.3285,24.6849,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Burundi,-3.3731,29.9189,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Sierra Leone,8.460555,-11.779889,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Malawi,-13.2543,34.3015,17-03-2020,0,0,0,0,Africa,,,,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,17-03-2020,0,0,0,0,Europe,,,,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,17-03-2020,0,0,0,0,Europe,,,,-7652
Unknown,South Sudan,6.877,31.307,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Western Sahara,24.2155,-12.8858,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Sao Tome and Principe,0.1864,6.6131,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Yemen,15.552727,48.516388,17-03-2020,0,0,0,0,Eastern Mediterranean,,,,0
Unknown,Comoros,-11.6455,43.3333,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Tajikistan,38.861,71.2761,17-03-2020,0,0,0,0,Europe,,,,0
Unknown,Lesotho,-29.61,28.2336,17-03-2020,0,0,0,0,Africa,,,,0
Unknown,Afghanistan,33.93911,67.709953,18-03-2020,22,0,1,21,Eastern Mediterranean,95.45454545,0,4.545454545,0
Unknown,Albania,41.1533,20.1683,18-03-2020,59,2,0,57,Europe,96.61016949,3.389830508,0,4
Unknown,Algeria,28.0339,1.6596,18-03-2020,74,7,12,55,Africa,74.32432432,9.459459459,16.21621622,14
Unknown,Andorra,42.5063,1.5218,18-03-2020,39,0,1,38,Europe,97.43589744,0,2.564102564,0
Unknown,Angola,-11.2027,17.8739,18-03-2020,0,0,0,0,Africa,,,,0
Unknown,Antigua and Barbuda,17.0608,-61.7964,18-03-2020,1,0,0,1,Americas,100,0,0,0
Unknown,Argentina,-38.4161,-63.6167,18-03-2020,79,2,3,74,Americas,93.67088608,2.53164557,3.797468354,11
Unknown,Armenia,40.0691,45.0382,18-03-2020,84,0,1,83,Europe,98.80952381,0,1.19047619,6
Australian Capital Territory,Australia,-35.4735,149.0124,18-03-2020,3,0,0,3,Western Pacific,100,0,0,-28
New South Wales,Australia,-33.8688,151.2093,18-03-2020,267,5,4,258,Western Pacific,96.62921348,1.872659176,1.498127341,264
Northern Territory,Australia,-12.4634,130.8456,18-03-2020,1,0,0,1,Western Pacific,100,0,0,-266
Queensland,Australia,-27.4698,153.0251,18-03-2020,94,0,8,86,Western Pacific,91.4893617,0,8.510638298,93
South Australia,Australia,-34.9285,138.6007,18-03-2020,37,0,3,34,Western Pacific,91.89189189,0,8.108108108,-57
Tasmania,Australia,-42.8821,147.3272,18-03-2020,10,0,0,10,Western Pacific,100,0,0,-27
Victoria,Australia,-37.8136,144.9631,18-03-2020,121,0,8,113,Western Pacific,93.38842975,0,6.611570248,111
Western Australia,Australia,-31.9505,115.8605,18-03-2020,35,1,0,34,Western Pacific,97.14285714,2.857142857,0,-86
Unknown,Austria,47.5162,14.5501,18-03-2020,1646,4,9,1633,Europe,99.21020656,0.243013366,0.546780073,314
Unknown,Azerbaijan,40.1431,47.5769,18-03-2020,28,1,6,21,Europe,75,3.571428571,21.42857143,0
Unknown,Bahamas,25.025885,-78.035889,18-03-2020,1,0,0,1,Americas,100,0,0,0
Unknown,Bahrain,26.0275,50.55,18-03-2020,256,1,88,167,Eastern Mediterranean,65.234375,0.390625,34.375,28
Unknown,Bangladesh,23.685,90.3563,18-03-2020,14,1,3,10,South-East Asia,71.42857143,7.142857143,21.42857143,4
Unknown,Barbados,13.1939,-59.5432,18-03-2020,2,0,0,2,Americas,100,0,0,0
Unknown,Belarus,53.7098,27.9534,18-03-2020,51,0,5,46,Europe,90.19607843,0,9.803921569,15
Unknown,Belgium,50.8333,4.469936,18-03-2020,1486,14,31,1441,Europe,96.9717362,0.942126514,2.086137281,243
Unknown,Benin,9.3077,2.3158,18-03-2020,2,0,0,2,Africa,100,0,0,1
Unknown,Bhutan,27.5142,90.4336,18-03-2020,1,0,0,1,South-East Asia,100,0,0,0
Unknown,Bolivia,-16.2902,-63.5887,18-03-2020,12,0,0,12,Americas,100,0,0,1
Unknown,Bosnia and Herzegovina,43.9159,17.6791,18-03-2020,38,0,2,36,Europe,94.73684211,0,5.263157895,12
Unknown,Brazil,-14.235,-51.9253,18-03-2020,372,3,2,367,Americas,98.65591398,0.806451613,0.537634409,51
Unknown,Brunei,4.5353,114.7277,18-03-2020,68,0,0,68,Western Pacific,100,0,0,12
Unknown,Bulgaria,42.7339,25.4858,18-03-2020,92,2,0,90,Europe,97.82608696,2.173913043,0,25
Unknown,Burkina Faso,12.2383,-1.5616,18-03-2020,20,1,0,19,Africa,95,5,0,5
Unknown,Cabo Verde,16.5388,-23.0418,18-03-2020,0,0,0,0,Africa,,,,0
Unknown,Cambodia,11.55,104.9167,18-03-2020,35,0,1,34,Western Pacific,97.14285714,0,2.857142857,2
Unknown,Cameroon,3.848,11.5021,18-03-2020,10,0,0,10,Africa,100,0,0,0
Alberta,Canada,53.9333,-116.5765,18-03-2020,97,0,0,97,Americas,100,0,0,97
British Columbia,Canada,53.7267,-127.6476,18-03-2020,186,7,0,179,Americas,96.23655914,3.76344086,0,89
Manitoba,Canada,53.7609,-98.8139,18-03-2020,15,0,0,15,Americas,100,0,0,-171
New Brunswick,Canada,46.5653,-66.4619,18-03-2020,11,0,0,11,Americas,100,0,0,-4
Newfoundland and Labrador,Canada,53.1355,-57.6604,18-03-2020,3,0,0,3,Americas,100,0,0,-8
Nova Scotia,Canada,44.682,-63.7443,18-03-2020,12,0,0,12,Americas,100,0,0,9
Ontario,Canada,51.2538,-85.3232,18-03-2020,221,1,0,220,Americas,99.54751131,0.452488688,0,209
Prince Edward Island,Canada,46.5107,-63.4168,18-03-2020,1,0,0,1,Americas,100,0,0,-220
Quebec,Canada,52.9399,-73.5491,18-03-2020,94,0,0,94,Americas,100,0,0,93
Saskatchewan,Canada,52.9399,-106.4509,18-03-2020,8,0,0,8,Americas,100,0,0,-86
Unknown,Central African Republic,6.6111,20.9394,18-03-2020,1,0,0,1,Africa,100,0,0,0
Unknown,Chad,15.4542,18.7322,18-03-2020,0,0,0,0,Africa,,,,0
Unknown,Chile,-35.6751,-71.543,18-03-2020,265,0,0,265,Americas,100,0,0,37
Anhui,China,31.8257,117.2264,18-03-2020,990,6,984,0,Western Pacific,0,0.606060606,99.39393939,-242
Beijing,China,40.1824,116.4142,18-03-2020,469,8,378,83,Western Pacific,17.69722814,1.70575693,80.59701493,-521
Chongqing,China,30.0572,107.874,18-03-2020,576,6,570,0,Western Pacific,0,1.041666667,98.95833333,107
Fujian,China,26.0789,117.9874,18-03-2020,296,1,295,0,Western Pacific,0,0.337837838,99.66216216,-280
Gansu,China,35.7518,104.2861,18-03-2020,133,2,91,40,Western Pacific,30.07518797,1.503759398,68.42105263,-163
Guangdong,China,23.3417,113.4244,18-03-2020,1370,8,1313,49,Western Pacific,3.576642336,0.583941606,95.83941606,1237
Guangxi,China,23.8298,108.7881,18-03-2020,253,2,250,1,Western Pacific,0.395256917,0.790513834,98.81422925,-1117
Guizhou,China,26.8154,106.8748,18-03-2020,146,2,144,0,Western Pacific,0,1.369863014,98.63013699,-107
